"state","State_name","Population","date","category","count","grade"
"IN","Indiana *",6732219,2020-04-02,"negative",13246,"B"
"KS","Kansas *",2913314,2020-04-02,"negative",6059,"B"
"KY","Kentucky ",4467673,2020-04-02,"negative",7220,"A"
"LA","Louisiana ",4648794,2020-04-02,"negative",41936,"A"
"MA","Massachusetts *",6892503,2020-04-02,"negative",47642,"B"
"MD","Maryland ",6045680,2020-04-02,"negative",18890,"A"
"ME","Maine ",1344212,2020-04-02,"negative",6088,"A"
"MI","Michigan *",9986857,2020-04-02,"negative",30368,"B"
"MN","Minnesota ",5639632,2020-04-02,"negative",21652,"A"
"MO","Missouri ",6840439,2020-04-02,"negative",17849,"A"
"MS","Mississippi ",2976149,2020-04-02,"negative",4753,"A"
"MT","Montana ",1068778,2020-04-02,"negative",5093,"A"
"NC","North Carolina ",10488084,2020-04-02,"negative",26822,"A"
"ND","North Dakota *",762062,2020-04-02,"negative",4821,"B"
"NE","Nebraska ",1934408,2020-04-02,"negative",3978,"A"
"NH","New Hampshire *",1359711,2020-04-02,"negative",6078,"B"
"NJ","New Jersey ",8882190,2020-04-02,"negative",33520,"A"
"NM","New Mexico ",2096829,2020-04-02,"negative",13648,"A"
"NV","Nevada ",3080156,2020-04-02,"negative",12588,"A"
"NY","New York ",19453561,2020-04-02,"negative",146584,"A"
"OH","Ohio *",11689100,2020-04-02,"negative",32016,"B"
"OK","Oklahoma *",3956971,2020-04-02,"negative",1265,"B"
"OR","Oregon ",4217737,2020-04-02,"negative",15259,"A"
"PA","Pennsylvania ",12801989,2020-04-02,"negative",47698,"A"
"PR","Puerto Rico ",2933408,2020-04-02,"negative",1604,"A"
"RI","Rhode Island *",1059361,2020-04-02,"negative",4412,"B"
"SC","South Carolina *",5148714,2020-04-02,"negative",5441,"B"
"SD","South Dakota ",884659,2020-04-02,"negative",4217,"A"
"TN","Tennessee ",6829174,2020-04-02,"negative",31766,"A"
"TX","Texas ",28995881,2020-04-02,"negative",46010,"A"
"UT","Utah ",3205958,2020-04-02,"negative",20155,"A"
"VA","Virginia ",8535519,2020-04-02,"negative",15883,"A"
"VT","Vermont ",623989,2020-04-02,"negative",4711,"A"
"WI","Wisconsin ",5822434,2020-04-02,"negative",20317,"A"
"WV","West Virginia *",1792147,2020-04-02,"negative",5276,"B"
"WY","Wyoming ",578759,2020-04-02,"negative",2439,"A"
"AK","Alaska ",731545,2020-04-01,"negative",4470,"A"
"AL","Alabama *",4903185,2020-04-01,"negative",6697,"B"
"AR","Arkansas ",3017804,2020-04-01,"negative",7354,"A"
"AZ","Arizona *",7278717,2020-04-01,"negative",19645,"B"
"CA","California *",39512223,2020-04-01,"negative",21772,"B"
"CO","Colorado ",5758736,2020-04-01,"negative",13883,"A"
"CT","Connecticut ",3565287,2020-04-01,"negative",13043,"A"
"DC","District of Columbia ",705749,2020-04-01,"negative",3262,"A"
"DE","Delaware ",973764,2020-04-01,"negative",4015,"A"
"FL","Florida ",21477737,2020-04-01,"negative",59529,"A"
"GA","Georgia ",10617423,2020-04-01,"negative",15688,"A"
"HI","Hawaii ",1415872,2020-04-01,"negative",8721,"A"
"IA","Iowa ",3155070,2020-04-01,"negative",7304,"A"
"ID","Idaho ",1787065,2020-04-01,"negative",6076,"A"
"IL","Illinois ",16980127,2020-04-01,"negative",33404,"A"
"IN","Indiana *",6732219,2020-04-01,"negative",11810,"B"
"KS","Kansas *",2913314,2020-04-01,"negative",5411,"B"
"KY","Kentucky ",4467673,2020-04-01,"negative",6965,"A"
"LA","Louisiana ",4648794,2020-04-01,"negative",39352,"A"
"MA","Massachusetts *",6892503,2020-04-01,"negative",44000,"B"
"MD","Maryland ",6045680,2020-04-01,"negative",17233,"A"
"ME","Maine ",1344212,2020-04-01,"negative",6088,"A"
"MI","Michigan *",9986857,2020-04-01,"negative",27237,"B"
"MN","Minnesota ",5639632,2020-04-01,"negative",20502,"A"
"MO","Missouri ",6840439,2020-04-01,"negative",15846,"A"
"MS","Mississippi ",2976149,2020-04-01,"negative",3712,"A"
"MT","Montana ",1068778,2020-04-01,"negative",4710,"A"
"NC","North Carolina ",10488084,2020-04-01,"negative",24659,"A"
"ND","North Dakota *",762062,2020-04-01,"negative",4351,"B"
"NE","Nebraska ",1934408,2020-04-01,"negative",3475,"A"
"NH","New Hampshire *",1359711,2020-04-01,"negative",5985,"B"
"NJ","New Jersey ",8882190,2020-04-01,"negative",30387,"A"
"NM","New Mexico ",2096829,2020-04-01,"negative",12925,"A"
"NV","Nevada ",3080156,2020-04-01,"negative",11519,"A"
"NY","New York ",19453561,2020-04-01,"negative",137168,"A"
"OH","Ohio *",11689100,2020-04-01,"negative",26992,"B"
"OK","Oklahoma *",3956971,2020-04-01,"negative",1248,"B"
"OR","Oregon ",4217737,2020-04-01,"negative",13136,"A"
"PA","Pennsylvania ",12801989,2020-04-01,"negative",42427,"A"
"PR","Puerto Rico ",2933408,2020-04-01,"negative",1409,"A"
"RI","Rhode Island *",1059361,2020-04-01,"negative",3831,"B"
"SC","South Carolina *",5148714,2020-04-01,"negative",5033,"B"
"SD","South Dakota ",884659,2020-04-01,"negative",3903,"A"
"TN","Tennessee ",6829174,2020-04-01,"negative",29769,"A"
"TX","Texas ",28995881,2020-04-01,"negative",43860,"A"
"UT","Utah ",3205958,2020-04-01,"negative",20155,"A"
"VA","Virginia ",8535519,2020-04-01,"negative",13860,"A"
"VT","Vermont ",623989,2020-04-01,"negative",4174,"A"
"WI","Wisconsin ",5822434,2020-04-01,"negative",18819,"A"
"WV","West Virginia *",1792147,2020-04-01,"negative",4384,"B"
"WY","Wyoming ",578759,2020-04-01,"negative",2218,"A"
"AK","Alaska ",731545,2020-03-31,"negative",3594,"A"
"AL","Alabama *",4903185,2020-03-31,"negative",6298,"B"
"AR","Arkansas ",3017804,2020-03-31,"negative",5959,"A"
"AZ","Arizona *",7278717,2020-03-31,"negative",18082,"B"
"CA","California *",39512223,2020-03-31,"negative",21772,"B"
"CO","Colorado ",5758736,2020-03-31,"negative",12737,"A"
"CT","Connecticut ",3565287,2020-03-31,"negative",13029,"A"
"DC","District of Columbia ",705749,2020-03-31,"negative",3262,"A"
"DE","Delaware ",973764,2020-03-31,"negative",3696,"A"
"FL","Florida ",21477737,2020-03-31,"negative",54285,"A"
"GA","Georgia ",10617423,2020-03-31,"negative",12252,"A"
"HI","Hawaii ",1415872,2020-03-31,"negative",8471,"A"
"IA","Iowa ",3155070,2020-03-31,"negative",6888,"A"
"ID","Idaho ",1787065,2020-03-31,"negative",5297,"A"
"IL","Illinois ",16980127,2020-03-31,"negative",29231,"A"
"IN","Indiana *",6732219,2020-03-31,"negative",11214,"B"
"KS","Kansas *",2913314,2020-03-31,"negative",4996,"B"
"KY","Kentucky ",4467673,2020-03-31,"negative",6330,"A"
"LA","Louisiana ",4648794,2020-03-31,"negative",33730,"A"
"MA","Massachusetts *",6892503,2020-03-31,"negative",40315,"B"
"MD","Maryland ",6045680,2020-03-31,"negative",14868,"A"
"ME","Maine ",1344212,2020-03-31,"negative",6088,"A"
"MI","Michigan *",9986857,2020-03-31,"negative",23979,"B"
"MN","Minnesota ",5639632,2020-03-31,"negative",19151,"A"
"MO","Missouri ",6840439,2020-03-31,"negative",14614,"A"
"MS","Mississippi ",2976149,2020-03-31,"negative",3537,"A"
"MT","Montana ",1068778,2020-03-31,"negative",4234,"A"
"NC","North Carolina ",10488084,2020-03-31,"negative",21608,"A"
"ND","North Dakota *",762062,2020-03-31,"negative",4131,"B"
"NE","Nebraska ",1934408,2020-03-31,"negative",2931,"A"
"NH","New Hampshire *",1359711,2020-03-31,"negative",5413,"B"
"NJ","New Jersey ",8882190,2020-03-31,"negative",27077,"A"
"NM","New Mexico ",2096829,2020-03-31,"negative",12246,"A"
"NV","Nevada ",3080156,2020-03-31,"negative",10681,"A"
"NY","New York ",19453561,2020-03-31,"negative",129391,"A"
"OH","Ohio *",11689100,2020-03-31,"negative",26992,"B"
"OK","Oklahoma *",3956971,2020-03-31,"negative",1229,"B"
"OR","Oregon ",4217737,2020-03-31,"negative",13136,"A"
"PA","Pennsylvania ",12801989,2020-03-31,"negative",37645,"A"
"PR","Puerto Rico ",2933408,2020-03-31,"negative",1195,"A"
"RI","Rhode Island *",1059361,2020-03-31,"negative",3476,"B"
"SC","South Carolina *",5148714,2020-03-31,"negative",4616,"B"
"SD","South Dakota ",884659,2020-03-31,"negative",3609,"A"
"TN","Tennessee ",6829174,2020-03-31,"negative",25121,"A"
"TX","Texas ",28995881,2020-03-31,"negative",39726,"A"
"UT","Utah ",3205958,2020-03-31,"negative",17626,"A"
"VA","Virginia ",8535519,2020-03-31,"negative",12151,"A"
"VT","Vermont ",623989,2020-03-31,"negative",3957,"A"
"WI","Wisconsin ",5822434,2020-03-31,"negative",17375,"A"
"WV","West Virginia *",1792147,2020-03-31,"negative",3981,"B"
"WY","Wyoming ",578759,2020-03-31,"negative",1999,"A"
"AK","Alaska ",731545,2020-03-30,"negative",3540,"A"
"AL","Alabama *",4903185,2020-03-30,"negative",5694,"B"
"AR","Arkansas ",3017804,2020-03-30,"negative",5262,"A"
"AZ","Arizona *",7278717,2020-03-30,"negative",15602,"B"
"CA","California *",39512223,2020-03-30,"negative",20549,"B"
"CO","Colorado ",5758736,2020-03-30,"negative",12737,"A"
"CT","Connecticut ",3565287,2020-03-30,"negative",12029,"A"
"DC","District of Columbia ",705749,2020-03-30,"negative",2682,"A"
"DE","Delaware ",973764,2020-03-30,"negative",2216,"A"
"FL","Florida ",21477737,2020-03-30,"negative",48225,"A"
"GA","Georgia ",10617423,2020-03-30,"negative",9915,"A"
"HI","Hawaii ",1415872,2020-03-30,"negative",7825,"A"
"IA","Iowa ",3155070,2020-03-30,"negative",6162,"A"
"ID","Idaho ",1787065,2020-03-30,"negative",4396,"A"
"IL","Illinois ",16980127,2020-03-30,"negative",25389,"A"
"IN","Indiana *",6732219,2020-03-30,"negative",9872,"B"
"KS","Kansas *",2913314,2020-03-30,"negative",4554,"B"
"KY","Kentucky ",4467673,2020-03-30,"negative",5579,"A"
"LA","Louisiana ",4648794,2020-03-30,"negative",30008,"A"
"MA","Massachusetts *",6892503,2020-03-30,"negative",37041,"B"
"MD","Maryland ",6045680,2020-03-30,"negative",13316,"A"
"ME","Maine ",1344212,2020-03-30,"negative",3394,"A"
"MI","Michigan *",9986857,2020-03-30,"negative",21183,"B"
"MN","Minnesota ",5639632,2020-03-30,"negative",18246,"A"
"MO","Missouri ",6840439,2020-03-30,"negative",13204,"A"
"MS","Mississippi ",2976149,2020-03-30,"negative",2989,"A"
"MT","Montana ",1068778,2020-03-30,"negative",4143,"A"
"NC","North Carolina ",10488084,2020-03-30,"negative",19557,"A"
"ND","North Dakota *",762062,2020-03-30,"negative",3728,"B"
"NE","Nebraska ",1934408,2020-03-30,"negative",2584,"A"
"NH","New Hampshire *",1359711,2020-03-30,"negative",5386,"B"
"NJ","New Jersey ",8882190,2020-03-30,"negative",25224,"A"
"NM","New Mexico ",2096829,2020-03-30,"negative",10942,"A"
"NV","Nevada ",3080156,2020-03-30,"negative",10207,"A"
"NY","New York ",19453561,2020-03-30,"negative",119971,"A"
"OH","Ohio *",11689100,2020-03-30,"negative",25342,"B"
"OK","Oklahoma *",3956971,2020-03-30,"negative",1207,"B"
"OR","Oregon ",4217737,2020-03-30,"negative",12277,"A"
"PA","Pennsylvania ",12801989,2020-03-30,"negative",33777,"A"
"PR","Puerto Rico ",2933408,2020-03-30,"negative",931,"A"
"RI","Rhode Island *",1059361,2020-03-30,"negative",3187,"B"
"SC","South Carolina *",5148714,2020-03-30,"negative",4160,"B"
"SD","South Dakota ",884659,2020-03-30,"negative",3478,"A"
"TN","Tennessee ",6829174,2020-03-30,"negative",21470,"A"
"TX","Texas ",28995881,2020-03-30,"negative",33003,"A"
"UT","Utah ",3205958,2020-03-30,"negative",15197,"A"
"VA","Virginia ",8535519,2020-03-30,"negative",11018,"A"
"VT","Vermont ",623989,2020-03-30,"negative",3674,"A"
"WI","Wisconsin ",5822434,2020-03-30,"negative",15856,"A"
"WV","West Virginia *",1792147,2020-03-30,"negative",2984,"B"
"WY","Wyoming ",578759,2020-03-30,"negative",1840,"A"
"AK","Alaska ",731545,2020-03-29,"negative",3232,"A"
"AL","Alabama *",4903185,2020-03-29,"negative",4184,"B"
"AR","Arkansas ",3017804,2020-03-29,"negative",3027,"A"
"AZ","Arizona *",7278717,2020-03-29,"negative",12953,"B"
"CA","California *",39512223,2020-03-29,"negative",20549,"B"
"CO","Colorado ",5758736,2020-03-29,"negative",11215,"A"
"CT","Connecticut ",3565287,2020-03-29,"negative",9907,"A"
"DC","District of Columbia ",705749,2020-03-29,"negative",2469,"A"
"DE","Delaware ",973764,2020-03-29,"negative",36,"A"
"FL","Florida ",21477737,2020-03-29,"negative",39070,"A"
"GA","Georgia ",10617423,2020-03-29,"negative",9913,"A"
"HI","Hawaii ",1415872,2020-03-29,"negative",6849,"A"
"IA","Iowa ",3155070,2020-03-29,"negative",5013,"A"
"ID","Idaho ",1787065,2020-03-29,"negative",4021,"A"
"IL","Illinois ",16980127,2020-03-29,"negative",23166,"A"
"IN","Indiana *",6732219,2020-03-29,"negative",8316,"B"
"KS","Kansas *",2913314,2020-03-29,"negative",4194,"B"
"KY","Kentucky ",4467673,2020-03-29,"negative",5147,"A"
"LA","Louisiana ",4648794,2020-03-29,"negative",24331,"A"
"MA","Massachusetts *",6892503,2020-03-29,"negative",34111,"B"
"MD","Maryland ",6045680,2020-03-29,"negative",12354,"A"
"ME","Maine ",1344212,2020-03-29,"negative",3394,"A"
"MI","Michigan *",9986857,2020-03-29,"negative",15676,"B"
"MN","Minnesota ",5639632,2020-03-29,"negative",17154,"A"
"MO","Missouri ",6840439,2020-03-29,"negative",11547,"A"
"MS","Mississippi ",2976149,2020-03-29,"negative",2560,"A"
"MT","Montana ",1068778,2020-03-29,"negative",4143,"A"
"NC","North Carolina ",10488084,2020-03-29,"negative",17905,"A"
"ND","North Dakota *",762062,2020-03-29,"negative",3355,"B"
"NE","Nebraska ",1934408,2020-03-29,"negative",1968,"A"
"NH","New Hampshire *",1359711,2020-03-29,"negative",4524,"B"
"NJ","New Jersey ",8882190,2020-03-29,"negative",22216,"A"
"NM","New Mexico ",2096829,2020-03-29,"negative",10769,"A"
"NV","Nevada ",3080156,2020-03-29,"negative",8412,"A"
"NY","New York ",19453561,2020-03-29,"negative",112847,"A"
"OH","Ohio *",11689100,2020-03-29,"negative",19012,"B"
"OK","Oklahoma *",3956971,2020-03-29,"negative",1205,"B"
"OR","Oregon ",4217737,2020-03-29,"negative",10878,"A"
"PA","Pennsylvania ",12801989,2020-03-29,"negative",30061,"A"
"PR","Puerto Rico ",2933408,2020-03-29,"negative",841,"A"
"RI","Rhode Island *",1059361,2020-03-29,"negative",2840,"B"
"SC","South Carolina *",5148714,2020-03-29,"negative",3015,"B"
"SD","South Dakota ",884659,2020-03-29,"negative",3127,"A"
"TN","Tennessee ",6829174,2020-03-29,"negative",19037,"A"
"TX","Texas ",28995881,2020-03-29,"negative",23208,"A"
"UT","Utah ",3205958,2020-03-29,"negative",13274,"A"
"VA","Virginia ",8535519,2020-03-29,"negative",9719,"A"
"VT","Vermont ",623989,2020-03-29,"negative",3466,"A"
"WI","Wisconsin ",5822434,2020-03-29,"negative",16550,"A"
"WV","West Virginia *",1792147,2020-03-29,"negative",2705,"B"
"WY","Wyoming ",578759,2020-03-29,"negative",1554,"A"
"AK","Alaska ",731545,2020-03-28,"negative",2836,"A"
"AL","Alabama *",4903185,2020-03-28,"negative",4184,"B"
"AR","Arkansas ",3017804,2020-03-28,"negative",2938,"A"
"AZ","Arizona *",7278717,2020-03-28,"negative",7455,"B"
"CA","California *",39512223,2020-03-28,"negative",20549,"B"
"CO","Colorado ",5758736,2020-03-28,"negative",9942,"A"
"CT","Connecticut ",3565287,2020-03-28,"negative",7109,"A"
"DC","District of Columbia ",705749,2020-03-28,"negative",2211,"A"
"DE","Delaware ",973764,2020-03-28,"negative",36,"A"
"FL","Florida ",21477737,2020-03-28,"negative",35366,"A"
"GA","Georgia ",10617423,2020-03-28,"negative",8685,"A"
"HI","Hawaii ",1415872,2020-03-28,"negative",4357,"A"
"IA","Iowa ",3155070,2020-03-28,"negative",4375,"A"
"ID","Idaho ",1787065,2020-03-28,"negative",3342,"A"
"IL","Illinois ",16980127,2020-03-28,"negative",22000,"A"
"IN","Indiana *",6732219,2020-03-28,"negative",7175,"B"
"KS","Kansas *",2913314,2020-03-28,"negative",3671,"B"
"KY","Kentucky ",4467673,2020-03-28,"negative",4821,"A"
"LA","Louisiana ",4648794,2020-03-28,"negative",21846,"A"
"MA","Massachusetts *",6892503,2020-03-28,"negative",30792,"B"
"MD","Maryland ",6045680,2020-03-28,"negative",11516,"A"
"ME","Maine ",1344212,2020-03-28,"negative",3394,"A"
"MI","Michigan *",9986857,2020-03-28,"negative",14183,"B"
"MN","Minnesota ",5639632,2020-03-28,"negative",15688,"A"
"MO","Missouri ",6840439,2020-03-28,"negative",10082,"A"
"MS","Mississippi ",2976149,2020-03-28,"negative",2560,"A"
"MT","Montana ",1068778,2020-03-28,"negative",3256,"A"
"NC","North Carolina ",10488084,2020-03-28,"negative",16592,"A"
"ND","North Dakota *",762062,2020-03-28,"negative",2809,"B"
"NE","Nebraska ",1934408,2020-03-28,"negative",1904,"A"
"NH","New Hampshire *",1359711,2020-03-28,"negative",3656,"B"
"NJ","New Jersey ",8882190,2020-03-28,"negative",19386,"A"
"NM","New Mexico ",2096829,2020-03-28,"negative",9196,"A"
"NV","Nevada ",3080156,2020-03-28,"negative",7901,"A"
"NY","New York ",19453561,2020-03-28,"negative",103616,"A"
"OH","Ohio *",11689100,2020-03-28,"negative",19012,"B"
"OK","Oklahoma *",3956971,2020-03-28,"negative",1180,"B"
"OR","Oregon ",4217737,2020-03-28,"negative",9693,"A"
"PA","Pennsylvania ",12801989,2020-03-28,"negative",25254,"A"
"PR","Puerto Rico ",2933408,2020-03-28,"negative",739,"A"
"RI","Rhode Island *",1059361,2020-03-28,"negative",2541,"B"
"SC","South Carolina *",5148714,2020-03-28,"negative",2408,"B"
"SD","South Dakota ",884659,2020-03-28,"negative",2592,"A"
"TN","Tennessee ",6829174,2020-03-28,"negative",16965,"A"
"TX","Texas ",28995881,2020-03-28,"negative",23208,"A"
"UT","Utah ",3205958,2020-03-28,"negative",10710,"A"
"VA","Virginia ",8535519,2020-03-28,"negative",8427,"A"
"VT","Vermont ",623989,2020-03-28,"negative",2163,"A"
"WI","Wisconsin ",5822434,2020-03-28,"negative",15232,"A"
"WV","West Virginia *",1792147,2020-03-28,"negative",2331,"B"
"WY","Wyoming ",578759,2020-03-28,"negative",1475,"A"
"AK","Alaska ",731545,2020-03-27,"negative",2319,"A"
"AL","Alabama *",4903185,2020-03-27,"negative",4184,"B"
"AR","Arkansas ",3017804,2020-03-27,"negative",1545,"A"
"AZ","Arizona *",7278717,2020-03-27,"negative",7455,"B"
"CA","California *",39512223,2020-03-27,"negative",17380,"B"
"CO","Colorado ",5758736,2020-03-27,"negative",8692,"A"
"CT","Connecticut ",3565287,2020-03-27,"negative",7109,"A"
"DC","District of Columbia ",705749,2020-03-27,"negative",1897,"A"
"DE","Delaware ",973764,2020-03-27,"negative",36,"A"
"FL","Florida ",21477737,2020-03-27,"negative",28186,"A"
"GA","Georgia ",10617423,2020-03-27,"negative",7864,"A"
"HI","Hawaii ",1415872,2020-03-27,"negative",4357,"A"
"IA","Iowa ",3155070,2020-03-27,"negative",3740,"A"
"ID","Idaho ",1787065,2020-03-27,"negative",2668,"A"
"IL","Illinois ",16980127,2020-03-27,"negative",18516,"A"
"IN","Indiana *",6732219,2020-03-27,"negative",5955,"B"
"KS","Kansas *",2913314,2020-03-27,"negative",3229,"B"
"KY","Kentucky ",4467673,2020-03-27,"negative",3768,"A"
"LA","Louisiana ",4648794,2020-03-27,"negative",18613,"A"
"MA","Massachusetts *",6892503,2020-03-27,"negative",26131,"B"
"MD","Maryland ",6045680,2020-03-27,"negative",94,"A"
"ME","Maine ",1344212,2020-03-27,"negative",3394,"A"
"MI","Michigan *",9986857,2020-03-27,"negative",12639,"B"
"MN","Minnesota ",5639632,2020-03-27,"negative",13605,"A"
"MO","Missouri ",6840439,2020-03-27,"negative",369,"A"
"MS","Mississippi ",2976149,2020-03-27,"negative",2560,"A"
"MT","Montana ",1068778,2020-03-27,"negative",2590,"A"
"NC","North Carolina ",10488084,2020-03-27,"negative",14373,"A"
"ND","North Dakota *",762062,2020-03-27,"negative",2427,"B"
"NE","Nebraska ",1934408,2020-03-27,"negative",1761,"A"
"NH","New Hampshire *",1359711,2020-03-27,"negative",3395,"B"
"NJ","New Jersey ",8882190,2020-03-27,"negative",16547,"A"
"NM","New Mexico ",2096829,2020-03-27,"negative",8377,"A"
"NV","Nevada ",3080156,2020-03-27,"negative",6161,"A"
"NY","New York ",19453561,2020-03-27,"negative",101118,"A"
"OH","Ohio *",11689100,2020-03-27,"negative",19012,"B"
"OK","Oklahoma *",3956971,2020-03-27,"negative",1084,"B"
"OR","Oregon ",4217737,2020-03-27,"negative",8510,"A"
"PA","Pennsylvania ",12801989,2020-03-27,"negative",21016,"A"
"PR","Puerto Rico ",2933408,2020-03-27,"negative",519,"A"
"RI","Rhode Island *",1059361,2020-03-27,"negative",2306,"B"
"SC","South Carolina *",5148714,2020-03-27,"negative",2307,"B"
"SD","South Dakota ",884659,2020-03-27,"negative",2387,"A"
"TN","Tennessee ",6829174,2020-03-27,"negative",14888,"A"
"TX","Texas ",28995881,2020-03-27,"negative",21935,"A"
"UT","Utah ",3205958,2020-03-27,"negative",8764,"A"
"VA","Virginia ",8535519,2020-03-27,"negative",6733,"A"
"VT","Vermont ",623989,2020-03-27,"negative",2077,"A"
"WI","Wisconsin ",5822434,2020-03-27,"negative",13140,"A"
"WV","West Virginia *",1792147,2020-03-27,"negative",1779,"B"
"WY","Wyoming ",578759,2020-03-27,"negative",1211,"A"
"AK","Alaska ",731545,2020-03-26,"negative",1801,"A"
"AL","Alabama *",4903185,2020-03-26,"negative",3593,"B"
"AR","Arkansas ",3017804,2020-03-26,"negative",1504,"A"
"AZ","Arizona *",7278717,2020-03-26,"negative",347,"B"
"CA","California *",39512223,2020-03-26,"negative",17380,"B"
"CO","Colorado ",5758736,2020-03-26,"negative",6978,"A"
"CT","Connecticut ",3565287,2020-03-26,"negative",5625,"A"
"DC","District of Columbia ",705749,2020-03-26,"negative",1626,"A"
"DE","Delaware ",973764,2020-03-26,"negative",36,"A"
